类型ID,怪物ID,名称,朝向x,朝向y,朝向z,x,y,z,广播类型（0不广播1死亡广播2复活广播4死亡文字广播8定时广播16首次出生广播32自杀广播）,广播所对应广播ID,广播参数,位置索引（需要保持唯一）,掉落经验类型(1单独2周围3己方全部),死亡加经验,掉落天赋类型(1单独2周围3己方全部4补刀掉落5补刀加失败分成),死亡加天赋点,补刀掉落类型衰减系数,掉落buff类型(1单独2周围3己方全部),BuffID,buff等级,掉落经验buff范围,掉落天赋范围,累积多少次数刷怪（处理三波刷怪问题）,同步累积次数索引行(读取本表位置索引),战斗信号标志位,气势掉落路径上路中路下路全部路对应 1 2 4 7,气势掉落值
12019,2204,碎石晶魔,0,-56,0,-317.9287,55.83707,219.0999,0,,0,1870,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12019,2213,红核晶魔,0,-54,0,-294.4529,54.93361,221.8534,0,,0,1871,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12019,2204,碎石晶魔,0,-54,0,-298.0996,55.16828,219.4478,0,,0,1872,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12019,2204,碎石晶魔,0,-53,0,-290.3962,55.078,219.7802,0,,0,1873,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12019,2169,深渊泰坦,0,-54,0,-302.0123,54.65689,227.1994,0,,0,1874,2,300,3,1000,0.8,2,3068,1,20,20,0,0,0,,
12020,2201,红核晶魔,0,-38,0,-210.7123,54.66591,278.1721,0,,0,1875,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12020,2204,碎石晶魔,0,-37,0,-207.1123,54.66591,275.6304,0,,0,1876,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12020,2204,碎石晶魔,0,-38,0,-214.6123,54.66591,274.9477,0,,0,1877,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12020,2213,红核晶魔,0,-34,0,-185.5123,54.66591,279.3726,0,,0,1878,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12020,2204,碎石晶魔,0,-35,0,-189.1123,54.66591,276.5644,0,,0,1879,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12020,2204,碎石晶魔,0,-34,0,-181.9123,54.68743,277.2645,0,,0,1880,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12020,2169,深渊泰坦,0,-35,0,-199.3123,54.66591,286.5558,0,,0,1881,2,300,3,1000,0.8,2,3068,1,20,20,0,0,0,,
12021,2201,红核晶魔,0,50,0,-319.4123,14.10556,-259.5806,0,,0,1882,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12021,2204,碎石晶魔,0,50,0,-321.8123,14.10556,-260.9806,0,,0,1883,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12021,2204,碎石晶魔,0,50,0,-315.4123,14.10556,-262.3806,0,,0,1884,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12021,2213,红核晶魔,0,52,0,-335.2123,14.10556,-255.2906,0,,0,1885,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12021,2204,碎石晶魔,0,52,0,-339.2123,14.10556,-257.9906,0,,0,1886,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12021,2204,碎石晶魔,0,52,0,-333.4123,14.10556,-258.2906,0,,0,1887,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12021,2169,深渊泰坦,0,52,0,-322.6123,14.10556,-249.3906,0,,0,1888,2,300,3,1000,0.8,2,3068,1,20,20,0,0,0,,
12022,2201,红核晶魔,0,32,0,-203.9,33.42713,-323.4,0,,0,1889,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12022,2204,碎石晶魔,0,32,0,-208.5,29.76113,-325.3,0,,0,1890,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12022,2204,碎石晶魔,0,31,0,-199.2,34.11287,-325.1,0,,0,1891,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12022,2213,红核晶魔,0,33,0,-219.8,23.26231,-338.1,0,,0,1892,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12022,2204,碎石晶魔,0,33,0,-223.8,23.50677,-339.1,0,,0,1893,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12022,2204,碎石晶魔,0,32,0,-215.7,23.2971,-340.1,0,,0,1894,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12022,2169,深渊泰坦,0,33,0,-214.7,26.11161,-328.9,0,,0,1895,2,300,3,1000,0.8,2,3068,1,20,20,0,0,0,,
12023,2201,红核晶魔,0,27,0,141.7877,25.32248,273.3094,0,,0,1896,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12023,2204,碎石晶魔,0,26,0,138.0877,25.38836,271.5094,0,,0,1897,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12023,2204,碎石晶魔,0,28,0,145.2877,25.7227,271.8094,0,,0,1898,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12023,2213,红核晶魔,0,27,0,128.8877,27.98274,250.2094,0,,0,1899,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12023,2204,碎石晶魔,0,27,0,128.8877,28.43011,247.3094,0,,0,1900,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12023,2204,碎石晶魔,0,27,0,132.5877,28.06234,249.7094,0,,0,1901,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12023,2169,深渊泰坦,0,26,0,132.1877,26.17863,263.5094,0,,0,1902,2,300,3,1000,0.8,2,3068,1,20,20,0,0,0,,
12024,2201,红核晶魔,0,38,0,216.1,28.05905,270.7,0,,0,1903,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12024,2204,碎石晶魔,0,38,0,211.4,28.05905,267.7,0,,0,1904,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12024,2204,碎石晶魔,0,39,0,219.8,28.05905,267.4,0,,0,1905,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12024,2213,红核晶魔,0,42,0,236.7,30.99533,253.9,0,,0,1906,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12024,2204,碎石晶魔,0,42,0,231.1,30.45055,251.8,0,,0,1907,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12024,2204,碎石晶魔,0,43,0,241.8,30.99808,251.8,0,,0,1908,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12024,2169,深渊泰坦,0,40,0,224.4,28.1378,258.2,0,,0,1909,2,300,3,1000,0.8,2,3068,1,20,20,0,0,0,,
12025,2204,碎石晶魔,0,48,0,-393.4,14.10556,-352.1,0,,0,1910,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12025,2204,碎石晶魔,0,47,0,-384.9,14.10556,-351.5,0,,0,1911,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12025,2204,碎石晶魔,0,47,0,-389.7,14.10556,-354.1,0,,0,1912,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12025,2201,红核晶魔,0,47,0,-374.3,14.10556,-345.2,0,,0,1913,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12025,2204,碎石晶魔,0,47,0,-378.4,14.10556,-346.6,0,,0,1914,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12025,2204,碎石晶魔,0,46,0,-370.4,14.10556,-345.9,0,,0,1915,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12025,2204,碎石晶魔,0,47,0,-374.3,14.10556,-348.7,0,,0,1916,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12025,2213,红核晶魔,0,47,0,-389.2,14.10556,-350.7,0,,0,1917,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12026,2204,碎石晶魔,0,38,0,-266.5,23.2614,-340.4,0,,0,1918,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12026,2204,碎石晶魔,0,36,0,-257.7,23.2614,-342,0,,0,1919,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12026,2201,红核晶魔,0,36,0,-261.5,23.2614,-351.6,0,,0,1920,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12026,2204,碎石晶魔,0,37,0,-267.6,23.2614,-354.2,0,,0,1921,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12026,2204,碎石晶魔,0,36,0,-258.5,23.2614,-355.4,0,,0,1922,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12026,2213,红核晶魔,0,37,0,-261.8,23.2614,-339.4,0,,0,1923,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12027,2204,碎石晶魔,0,40,0,-253.5,14.10556,-295.9,0,,0,1924,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12027,2204,碎石晶魔,0,39,0,-246.9,14.10556,-295.5,0,,0,1925,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12027,2201,红核晶魔,0,42,0,-264.8,14.10556,-290,0,,0,1926,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12027,2204,碎石晶魔,0,41,0,-260.3,14.10556,-289.2,0,,0,1927,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12027,2204,碎石晶魔,0,42,0,-267.9,14.10556,-289.8,0,,0,1928,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12027,2213,红核晶魔,0,40,0,-250.2,14.10556,-294.3,0,,0,1929,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12028,2204,碎石晶魔,0,58,0,-379.2123,14.11678,-228.4,0,,0,1930,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12028,2204,碎石晶魔,0,58,0,-384.3123,14.30905,-231.6,0,,0,1931,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12028,2201,红核晶魔,0,58,0,-367.9123,14.10556,-226.6,0,,0,1932,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12028,2204,碎石晶魔,0,58,0,-363.9123,14.10556,-224.8906,0,,0,1933,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12028,2204,碎石晶魔,0,57,0,-368.4123,14.10556,-230.9,0,,0,1934,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12028,2213,红核晶魔,0,59,0,-383.9123,14.19553,-227,0,,0,1935,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12029,2204,碎石晶魔,0,54,0,-298.3123,14.10556,-213.1906,0,,0,1936,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12029,2204,碎石晶魔,0,53,0,-292.8123,14.10556,-213.9906,0,,0,1937,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12029,2201,红核晶魔,0,55,0,-310.7123,14.10556,-211.1906,0,,0,1938,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12029,2204,碎石晶魔,0,55,0,-312.2123,14.10556,-215.3906,0,,0,1939,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12029,2204,碎石晶魔,0,54,0,-307.3123,14.10556,-215.9906,0,,0,1940,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12029,2213,红核晶魔,0,54,0,-296.1123,14.10556,-210.9906,0,,0,1941,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12030,2204,碎石晶魔,0,31,0,-143.5,40.50259,-233.6804,0,,0,1942,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12030,2204,碎石晶魔,0,30,0,-135.8,40.23351,-232.7924,0,,0,1943,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12030,2204,碎石晶魔,0,30,0,-140.2,40.5293,-236.032,0,,0,1944,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12030,2201,红核晶魔,0,28,0,-123.09,39.90101,-227.3459,0,,0,1945,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12030,2204,碎石晶魔,0,29,0,-127.3707,39.79218,-228.8176,0,,0,1946,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12030,2204,碎石晶魔,0,27,0,-118.628,40.39693,-229.0516,0,,0,1947,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12030,2204,碎石晶魔,0,27,0,-122.9324,40.32565,-231.4275,0,,0,1948,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12030,2213,红核晶魔,0,31,0,-139.8,40.22187,-231.9457,0,,0,1949,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12031,2204,碎石晶魔,0,11,0,-64.6,40.5293,-308.6,0,,0,1950,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12031,2204,碎石晶魔,0,10,0,-55.7,40.5293,-307.7,0,,0,1951,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12031,2204,碎石晶魔,0,10,0,-59.7,40.5293,-310.4,0,,0,1952,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12031,2201,红核晶魔,0,8,0,-48.81113,40.54304,-314.4669,0,,0,1953,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12031,2204,碎石晶魔,0,9,0,-53.2865,40.5293,-316.7507,0,,0,1954,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12031,2204,碎石晶魔,0,8,0,-45.1821,42.59753,-316.624,0,,0,1955,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12031,2204,碎石晶魔,0,8,0,-49.64142,40.89783,-318.3759,0,,0,1956,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12031,2213,红核晶魔,0,11,0,-59.7,40.5293,-306.9,0,,0,1957,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12032,2201,红核晶魔,0,60,0,-196.1523,31.41998,-110.2561,0,,0,1958,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12032,2204,碎石晶魔,0,61,0,-200.5762,31.30876,-110.9634,0,,0,1959,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12032,2204,碎石晶魔,0,59,0,-191.9747,31.92411,-110.998,0,,0,1960,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12032,2204,碎石晶魔,0,59,0,-196.3089,32.15131,-114.0581,0,,0,1961,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12032,2204,碎石晶魔,0,61,0,-217.0192,31.92281,-118.3877,0,,0,1962,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12032,2204,碎石晶魔,0,60,0,-206.5672,31.92281,-118.4821,0,,0,1963,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12032,2204,碎石晶魔,0,60,0,-212.6312,31.92281,-121.292,0,,0,1964,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12032,2202,红核晶魔,0,60,0,-211.4867,31.92281,-117.5264,0,,0,1965,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12033,2201,红核晶魔,0,-17,0,99.81,72.22397,-333.9421,0,,0,1966,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12033,2204,碎石晶魔,0,-16,0,95.9212,73.58257,-335.2025,0,,0,1967,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12033,2204,碎石晶魔,0,-18,0,104.9139,70.16943,-334.1016,0,,0,1968,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12033,2204,碎石晶魔,0,-17,0,99.89478,71.42239,-337.3845,0,,0,1969,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12033,2204,碎石晶魔,0,-19,0,104.6,71.11845,-318.0133,0,,0,1970,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12033,2204,碎石晶魔,0,-20,0,113.1,69.57365,-317.226,0,,0,1971,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12033,2204,碎石晶魔,0,-19,0,108.5,70.34454,-320.2402,0,,0,1972,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12033,2213,红核晶魔,0,-19,0,108.6,69.9426,-317.12,0,,0,1973,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12034,2201,红核晶魔,0,-51,0,371.3803,38.30443,-303.3471,0,,0,1974,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12034,2204,碎石晶魔,0,-51,0,366.1403,38.30443,-304.0496,0,,0,1975,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12034,2204,碎石晶魔,0,-52,0,376.1422,38.30443,-304.0818,0,,0,1976,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12034,2204,碎石晶魔,0,-51,0,370.82,38.30443,-307.8015,0,,0,1977,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12034,2204,碎石晶魔,0,-51,0,349.1306,49.51427,-290.1714,0,,0,1978,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12034,2204,碎石晶魔,0,-52,0,357.5176,44.29388,-289.1683,0,,0,1979,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12034,2204,碎石晶魔,0,-51,0,352.7021,44.06257,-292.6058,0,,0,1980,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12034,2213,红核晶魔,0,-51,0,353.4,46.94751,-289.2,0,,0,1981,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12035,2201,红核晶魔,0,-70,0,378.8803,53.50175,-141.3471,0,,0,1982,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12035,2204,碎石晶魔,0,-70,0,373.6403,54.9805,-142.0496,0,,0,1983,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12035,2204,碎石晶魔,0,-70,0,383.6422,52.41621,-142.0818,0,,0,1984,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12035,2204,碎石晶魔,0,-69,0,378.32,54.06059,-145.8015,0,,0,1985,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12035,2204,碎石晶魔,0,-71,0,356.6306,61.82249,-128.1714,0,,0,1986,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12035,2204,碎石晶魔,0,-71,0,365.0176,59.5136,-127.1683,0,,0,1987,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12035,2204,碎石晶魔,0,-71,0,360.2021,59.70525,-130.6058,0,,0,1988,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12035,2213,红核晶魔,0,-71,0,360.9,60.35624,-127.2,0,,0,1989,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12036,2204,碎石晶魔,0,-40,0,131.3,42.82741,-158.6,0,,0,1990,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12036,2204,碎石晶魔,0,-42,0,141.3,42.82741,-159.6,0,,0,1991,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12036,2201,红核晶魔,0,-36,0,123.3,41.93655,-173.6,0,,0,1992,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12036,2204,碎石晶魔,0,-35,0,119.3,42.82741,-175.6,0,,0,1993,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12036,2204,碎石晶魔,0,-37,0,127.3,42.25517,-174.6,0,,0,1994,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12036,2213,红核晶魔,0,-42,0,136.3,42.82741,-155.6,0,,0,1995,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12037,2204,碎石晶魔,0,-24,0,56,42.82741,-130.6,0,,0,1996,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12037,2204,碎石晶魔,0,-27,0,64.7,42.82741,-131.9,0,,0,1997,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12037,2201,红核晶魔,0,-27,0,70.9,42.82741,-139.9,0,,0,1998,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12037,2204,碎石晶魔,0,-26,0,67.8,42.82741,-141.9,0,,0,1999,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12037,2204,碎石晶魔,0,-28,0,73.9,42.82741,-141.5,0,,0,2000,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12037,2213,红核晶魔,0,-26,0,60.7,42.82741,-129.1,0,,0,2001,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12038,2204,碎石晶魔,0,-68,0,189.3,45.9816,-78.8,0,,0,2002,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12038,2204,碎石晶魔,0,-69,0,198.3,47.75325,-78.90001,0,,0,2003,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12038,2201,红核晶魔,0,-74,0,207.3,49.23283,-60.7,0,,0,2004,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12038,2204,碎石晶魔,0,-74,0,204.3,47.85397,-62,0,,0,2005,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12038,2204,碎石晶魔,0,-74,0,209.3,50.36906,-62.2,0,,0,2006,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12038,2213,红核晶魔,0,-69,0,193.3,47.34764,-75.20001,0,,0,2007,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12039,2204,碎石晶魔,0,-80,0,120.7,45.71516,-21.4,0,,0,2008,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12039,2204,碎石晶魔,0,-80,0,130.2,45.31779,-24.2,0,,0,2009,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12039,2201,红核晶魔,0,-86,0,142.0438,43.80865,-12.31989,0,,0,2010,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12039,2204,碎石晶魔,0,-85,0,138.8596,44.51859,-14.55673,0,,0,2011,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12039,2204,碎石晶魔,0,-85,0,144.8988,43.77624,-13.81113,0,,0,2012,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12039,2213,红核晶魔,0,-82,0,125.2,45.78383,-19.5,0,,0,2013,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12040,2204,碎石晶魔,0,39,0,255.6,29.85909,306.1,0,,0,2014,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12040,2204,碎石晶魔,0,40,0,262.4,30.95047,305.9,0,,0,2015,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12040,2201,红核晶魔,0,40,0,253,30.46704,298.2,0,,0,2016,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12040,2204,碎石晶魔,0,39,0,247.8,29.80324,295.7,0,,0,2017,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12040,2204,碎石晶魔,0,41,0,257.7,30.99533,296,0,,0,2018,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12040,2213,红核晶魔,0,40,0,259.3,30.5119,308.1,0,,0,2019,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12041,2204,碎石晶魔,0,22,0,124.7877,23.20647,306.7094,0,,0,2020,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12041,2204,碎石晶魔,0,22,0,130.0877,22.07742,306.7094,0,,0,2021,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12041,2201,红核晶魔,0,19,0,111.4877,23.20647,315.7094,0,,0,2022,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12041,2204,碎石晶魔,0,18,0,107.0877,23.20647,314.9094,0,,0,2023,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12041,2204,碎石晶魔,0,20,0,116.9877,23.20647,315.2094,0,,0,2024,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12041,2213,红核晶魔,0,22,0,126.9877,23.17207,308.9094,0,,0,2025,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12042,2204,碎石晶魔,0,35,0,158.9877,32.12039,226.6094,0,,0,2026,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12042,2204,碎石晶魔,0,36,0,165.4877,31.93098,226.8094,0,,0,2027,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12042,2201,红核晶魔,0,35,0,155.9,33.85287,215.6,0,,0,2028,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12042,2204,碎石晶魔,0,34,0,150.1,33.64228,215.2,0,,0,2029,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12042,2204,碎石晶魔,0,36,0,161.6,34.40953,215.2,0,,0,2030,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12042,2213,红核晶魔,0,35,0,162.1877,32.03983,227.1094,0,,0,2031,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12043,2201,红核晶魔,0,67,0,327.8738,43.54,134.465,0,,0,2032,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12043,2204,碎石晶魔,0,65,0,325.3367,42.0555,149.8555,0,,0,2033,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12043,2204,碎石晶魔,0,65,0,333.391,41.72642,150.0717,0,,0,2034,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12043,2204,碎石晶魔,0,65,0,329.137,41.78402,147.4726,0,,0,2035,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12043,2204,碎石晶魔,0,67,0,324.2746,45.57293,132.948,0,,0,2036,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12043,2204,碎石晶魔,0,68,0,332.4736,42.30345,133.9846,0,,0,2037,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12043,2204,碎石晶魔,0,68,0,328.0338,44.30502,130.6959,0,,0,2038,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12043,2213,红核晶魔,0,65,0,329.305,41.8259,150.6117,0,,0,2039,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12044,2202,红核晶魔,0,48,0,122.7903,43.60678,108.1,0,,0,2040,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12044,2204,碎石晶魔,0,38,0,98.16357,43.42255,121.6846,0,,0,2041,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12044,2204,碎石晶魔,0,40,0,105.8745,43.42255,122.5482,0,,0,2042,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12044,2204,碎石晶魔,0,40,0,101.8312,43.42255,119.3043,0,,0,2043,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12044,2204,碎石晶魔,0,47,0,117.692,43.42255,107.2998,0,,0,2044,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12044,2204,碎石晶魔,0,49,0,126.8535,44.33325,107.1925,0,,0,2045,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12044,2204,碎石晶魔,0,49,0,122.4539,43.6378,103.9355,0,,0,2046,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12044,2213,红核晶魔,0,39,0,101.72,43.42255,123.3812,0,,0,2047,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12045,2204,碎石晶魔,0,-49,0,-305.2123,54.49358,271.2994,0,,0,2048,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12045,2204,碎石晶魔,0,-48,0,-298.9123,54.07407,271.8994,0,,0,2049,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12045,2201,红核晶魔,0,-47,0,-286.5123,53.7962,275.4994,0,,0,2050,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
12045,2204,碎石晶魔,0,-47,0,-291.3123,53.83191,272.2994,0,,0,2051,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12045,2204,碎石晶魔,0,-47,0,-283.5123,53.74688,272.7994,0,,0,2052,2,30,3,50,0.8,2,3067,1,20,20,0,0,0,,
12045,2213,红核晶魔,0,-48,0,-302.0123,54.32365,274.6994,0,,0,2053,2,100,3,150,0.8,2,3067,1,20,20,0,0,0,,
