技能ID,职业,备注,技能类型,技能名称,技能描述,技能图标,预备光效,施法光效,被击光效,怪物被击光效,预备动画,施法动画,被击动画,怪物被击动画,预备音效,施法音效,被击音效,击中音效,准备时间,打断标志,持续时间,僵持时间,移动僵持时间,转向僵持时间,冷却ID,消耗法力,消耗体力,消耗能量,技能威力,等级系数,攻击百分比(float),穿透百分比(float),固定仇恨值,仇恨值百分比,选择目标类型,目标类型,伤害类型,技能效果类型,命中时间,攻击类型,攻击次数,攻击时间,同目标伤害次数,最大攻击目标数量,选择范围(float),攻击范围(float),攻击衰减(float),攻击衰减上限(float),技能距离(float),飞行速度(float),使用技能高度(float),技能攻击高度(float),死亡效果类型,技能默认选择类型,技能智能选择类型,技能常规选择类型,技能快捷施法选择类型,技能使用类型,技能使用标识,技能被动事件,技能标识,技能命令优先级,技能描画类型
970,VOCATION_WUNI,3_3_E技能,SPELL_TYPE_CAST,$眩光弹,$[b][size=25][yellow]眩光弹[orange]（[SKILLSLOT=1]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]魅眼神狙可朝指定区域扔出一枚眩光弹，对所有敌人造成物理伤害[/blue]<br>物理伤害：[orange][LEVEL=1000+40][/orange][red]（+[PA=50]）[/red]点<br>消耗法力：[orange]70[/orange]点<br>冷却时间：[orange] [CD1=6702][/orange]秒[/size],225,0,4608,0,0,a02,0,0,0,4309,0,0,0,0,4,1000,300,0,0,6702,-70,0,0,40,1000,50,0,120,0,2719864,2719864,1,98329,200,INSTANT_AOE,1,0,1,20,0,500,0,100,1500,0,0,1000,DeadEffect_Smash,2,12583810,4195202,4194690,2130692,4096,8,6,10,5800
971,VOCATION_WUNI,3_4_E技能,SPELL_TYPE_CAST,$眩光弹,$[b][size=25][yellow]眩光弹[orange]（[SKILLSLOT=1]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]魅眼神狙可朝指定区域扔出一枚眩光弹，对所有敌人造成物理伤害[/blue]<br>物理伤害：[orange][LEVEL=1000+40][/orange][red]（+[PA=50]）[/red]点<br>消耗法力：[orange]70[/orange]点<br>冷却时间：[orange] [CD1=6702][/orange]秒[/size],225,0,4608,4611,4611,a02,0,0,0,4309,0,0,0,0,4,1000,300,0,0,6702,-70,0,0,40,1000,50,0,120,0,2719864,2719864,1,98329,200,INSTANT_AOE,1,0,1,20,0,500,0,100,1500,0,0,1000,DeadEffect_Smash,2,12583810,4195202,4194690,2130692,4096,8,6,10,5800
972,VOCATION_WUNI,3_5_E技能,SPELL_TYPE_CAST,$眩光弹,$[b][size=25][yellow]眩光弹[orange]（[SKILLSLOT=1]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]魅眼神狙可朝指定区域扔出一枚眩光弹，对所有敌人造成物理伤害[/blue]<br>物理伤害：[orange][LEVEL=1000+40][/orange][red]（+[PA=50]）[/red]点<br>消耗法力：[orange]70[/orange]点<br>冷却时间：[orange] [CD1=6702][/orange]秒[/size],225,0,4608,4611,4611,a02,0,0,0,4309,0,0,0,0,4,1000,300,0,0,6702,-70,0,0,40,1000,50,0,120,0,2719864,2719864,1,98329,200,INSTANT_AOE,1,0,1,20,0,500,0,100,1500,0,0,1000,DeadEffect_Smash,2,12583810,4195202,4194690,2130692,4096,8,6,10,5800
1244,VOCATION_WUNI,3_6_E后闪,SPELL_TYPE_CAST,$翻滚,0,26,0,3132,0,0,0,fg02,0,0,0,1999,0,0,0,4,600,600,600,600,1025,0,0,0,0,0,0,0,1,0,0,0,1,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,-600,600,0,200,DeadEffect_Normal,1,1048584,1048584,1048584,524288,4096,8,0,30,0
973,VOCATION_WUNI,4_1_R技能开启,SPELL_TYPE_CAST,$殒命一狙,$[b][size=25][yellow]殒命一狙[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]释放技能后，视野扩大到[orange]50[/orange]米，选中目标[orange]0.5[/orange]秒后对目标进行射击，造成物理伤害，可射击[orange]3[/orange]次[/blue]<br>总物理伤害：[orange]285[/orange][red]（+[PA=210]）[/red]点<br>消耗法力：[orange]150[/orange]点<br>冷却时间：[orange] [CD1=6704][/orange]秒[/size],226,0,4912;4913,4911,4911,a03_00,0,0,0,4312,0,4308,4308,0,4,2000,100,2000,500,6704,-150,0,0,0,0,0,0,1,0,2719864,2719864,1,98329,0,INSTANT_AOE,1,0,1,1,0,200,0,100,3000,10000,0,1000,DeadEffect_Normal,1,16514,16514,16514,2623382,12304,8,3,10,5800
975,VOCATION_WUNI,4_2_R技能攻击,SPELL_TYPE_CHANNEL,$殒命一狙射击,$[b][size=25][yellow]殒命一狙[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]释放技能后，视野扩大到[orange]50[/orange]米，选中目标[orange]0.5[/orange]秒后对目标进行射击，造成物理伤害，可射击[orange]3[/orange]次[/blue]<br>总物理伤害：[orange]285[/orange][red]（+[PA=210]）[/red]点<br>消耗法力：[orange]150[/orange]点<br>冷却时间：[orange] [CD1=6704][/orange]秒[/size],224,4910;4915,4915;4914;4916,4919,4919,0,a03_02,R_q,R_q,4313;4314;4315,0,4308,4308,0,92,1500,1500,1500,1500,6705,0,0,0,95,0,70,0,120,0,1032,1032,1,98321,300,FLY_SINGLE,1,600,3,1,0,50,0,100,8000,10000,0,1000,DeadEffect_Normal,1,16930,16930,16930,27820964,14336,8,3,10,0
974,VOCATION_WUNI,5_1_2R射线,SPELL_TYPE_CAST,$终极射线,$[b][size=25][yellow]终极射线【1级】[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]魅眼神狙蓄力[orange]1[/orange]秒后，对前方直线上的敌人造成高额伤害[/blue]<br>物理伤害：[orange]165[/orange][red]（+[PA=120]）[/red]点<br>消耗法力：[orange]150[/orange]点<br>冷却时间：[orange] [CD1=6704][/orange]秒[/size],226,4917,0,4911,4911,a03_00,a03_02,R_q,R_q,4311,0,0,0,500,4,1000,500,2000,1000,6704,-150,0,0,165,0,120,0,120,0,2719864,2719864,1,98329,200,FLY_LINE,1,0,1,20,0,250,0,100,3500,10000,0,1000,DeadEffect_Normal,2,8405890,17282,16770,11044758,12304,8,3,10,594
1322,VOCATION_WUNI,6_1_前闪,SPELL_TYPE_CAST,$翻滚,1,26,0,4924,0,0,0,fg01,0,0,0,4319,0,0,0,4,600,600,600,600,1025,0,-40,0,0,0,0,0,1,0,0,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,600,600,0,1000,DeadEffect_Normal,1,144,144,144,524288,4096,8,256,30,0
1323,VOCATION_WUNI,6_2_后闪,SPELL_TYPE_CAST,$翻滚,1,26,0,4925,0,0,0,fg02,0,0,0,4319,0,0,0,4,600,600,600,600,1025,0,-40,0,0,0,0,0,1,0,0,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,-600,600,0,1000,DeadEffect_Normal,1,144,144,144,524288,4096,8,256,30,0
1324,VOCATION_WUNI,6_3_左闪,SPELL_TYPE_CAST,$翻滚,1,26,0,4926,0,0,0,fg03,0,0,0,4319,0,0,0,4,600,600,600,600,1025,0,-40,0,0,0,0,0,1,0,0,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,-600,600,0,1000,DeadEffect_Normal,1,176,176,176,524288,4096,8,256,30,0
1325,VOCATION_WUNI,6_4_右闪,SPELL_TYPE_CAST,$翻滚,1,26,0,4927,0,0,0,fg04,0,0,0,4319,0,0,0,4,600,600,600,600,1025,0,-40,0,0,0,0,0,1,0,0,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,600,600,0,1000,DeadEffect_Normal,1,176,176,176,524288,4096,8,256,30,0
1015,VOCATION_WUNI,7_1_技能描述,SPELL_TYPE_CAST,$终极射线,$[b][size=25][yellow]终极射线【2级】[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]魅眼神狙蓄力[orange]1[/orange]秒后，对前方直线上的敌人造成高额伤害[/blue]<br>物理伤害：[orange]310[/orange][red]（+[PA=120]）[/red]点<br>消耗法力：[orange]150[/orange]点<br>冷却时间：[orange] [CD1=6704][/orange]秒[/size],226,4917,0,4911,4911,a03_00,a03_02,R_q,R_q,4311,0,0,0,500,4,1000,500,2000,1000,6704,-150,0,0,310,0,120,0,120,0,2719864,2719864,1,98329,200,FLY_LINE,1,0,1,20,0,250,0,100,3500,10000,0,1000,DeadEffect_Normal,2,8405890,17282,16770,11044758,12304,8,3,10,82
976,VOCATION_WUNI,7_2_技能描述,SPELL_TYPE_CAST,$时空储能爆发,$[b][size=25][yellow]殒命一狙【2级】[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]释放技能后，视野扩大到[orange]50[/orange]米，选中目标[orange]0.5[/orange]秒后对目标进行射击，造成物理伤害，可以射击[orange]3[/orange]次[/blue]<br>每次物理伤害：[orange]70[/orange][red]（+[PA=95]）[/red]点<br>消耗法力：[orange]150[/orange]点<br>冷却时间：[orange] [CD1=6704][/orange]秒[/size],226,0,0,4617,4617,0,0,0,R_q,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,0,120,0,2720632,2720632,1,163882,0,INSTANT_SINGLE,1,0,1,1,0,100,0,100,500,3000,0,1000,DeadEffect_Crack,1,130,130,130,12935,12288,8,0,20,0
1067,VOCATION_WUNI,8_1_技能描述,SPELL_TYPE_CAST,$回城,1,37,225;228,0,0,0,hc01,hc03,0,0,1997;1998;22312,22311,0,0,6000,103,6000,300,500,0,1001,0,0,0,0,0,0,0,1,0,1,1,4,0,0,INSTANT_SINGLE,1,0,1,10,0,200,0,100,200,0,0,1000,DeadEffect_Normal,1,1,1,1,7,0,8,0,0,0
1291,VOCATION_FALASI,0_0_普攻范围伤害,SPELL_TYPE_INSTANT,$普通攻击,$普通攻击,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20,0,0,0,2720632,2720632,1,84496,0,INSTANT_AOE,1,0,1,5,0,200,0,0,0,0,0,1000,DeadEffect_Normal,1,130,130,130,144007,0,8,0,20,0
803,VOCATION_FALASI,0_1_被动,SPELL_TYPE_CAST,$暗影匿踪,$[b][size=25][yellow]暗影匿踪[orange]（被动）[/orange][/yellow][/size][/b]<br>[size=20]幻影利刃在原地站立[orange]3[/orange]秒后，会进入隐身状态，保持静止会持续隐身，移动则隐身进入倒计时，释放技能会显形，隐身状态下释放普攻会使幻影利刃冲向目标，对目标造成[orange][LEVEL=505+35][/orange][red]（+[PA=50]）[/red]的物理伤害。草丛触发的暗影匿踪有5秒冷却时间，再次触发需在冷却时间结束后重新进入草丛[/size],199,0,0,0,0,0,a04,R_q,R_q,0,0,0,0,0,4,100,100,0,0,0,0,0,0,1,0,0,0,120,0,2720632,2720632,1,18453,0,FLY_SINGLE,1,0,1,1,0,50,0,100,1000,2000,0,1000,DeadEffect_Smash,1,66,66,66,17073548,0,8,70,0,0
800,VOCATION_FALASI,1_1_普攻1,SPELL_TYPE_CAST,$普通攻击,1,3,0,4400,4404;302,4404;302,0,a01,R_q,R_q,4400,0,2902,2902,0,4,100,100,0,0,6399,0,0,0,1,0,52,0,120,0,2720632,2720632,1,3164182,0,FLY_BOMB,1,0,1,5,150,150,0,100,500,2000,0,1000,DeadEffect_Crack,1,16578,16578,16578,420254156,2432,8,578,0,0
801,VOCATION_FALASI,1_2_普攻2,SPELL_TYPE_CAST,$普通攻击,1,3,0,4401;4411,4405;302,4405;302,0,a02,R_q,R_q,4401,0,2902,2902,0,4,100,100,0,0,6398,0,0,0,1,0,52,0,120,0,2720632,2720632,1,3164182,0,FLY_BOMB,1,0,1,5,150,150,0,100,500,2000,0,1000,DeadEffect_Crack,1,16578,16578,16578,420254156,2432,8,578,0,0
802,VOCATION_FALASI,1_3_普攻3,SPELL_TYPE_CAST,$普通攻击,1,3,0,4403;4418,4406;303,4406;303,0,a03,R_q,R_q,4402,0,2902,2902,0,4,100,100,0,0,6397,0,0,0,1,0,55,0,120,0,2720632,2720632,1,3164182,0,FLY_BOMB,1,0,1,5,150,150,0,100,500,2000,0,1000,DeadEffect_Smash,1,16578,16578,16578,420254156,2432,8,578,0,0
804,VOCATION_FALASI,2_1_Q技能,SPELL_TYPE_CAST,$碎心利爪,$[b][size=25][yellow]碎心利爪[orange]（[SKILLSLOT=0]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]幻影利刃释放一道幻影分身，对前方直线范围内的目标造成两次物理伤害[/blue]<br>总物理伤害：[orange][LEVEL=1212+90][/orange][red]（+[PA=120]）[/red]点<br>消耗法力：[orange]60[/orange]点<br>冷却时间：[orange] [CD1=6300][/orange]秒[/size],200,0,4407;4420,4410;4413,4410;4413,b01,0,0,0,4404,0,3406,3406,0,4,560,560,560,560,6300,-60,0,0,45,606,60,0,120,0,2719864,2719864,1,98330,0,INSTANT_LINE,2,140,2,15,0,200,0,100,1000,4000,0,1000,DeadEffect_Smash,2,8405890,17282,16770,2098052,4096,8,2,10,610
809,VOCATION_FALASI,3_1_E技能,SPELL_TYPE_CAST,$暗影双身,$[b][size=25][yellow]暗影双身[/yellow][/size][/b]<br>[size=20][blue]幻影利刃在原地制造一个幻影分身，分身向随机方向跑动，自身则会隐匿在迷雾里持续[orange]4[/orange]秒并加速，在此状态下普攻可触发暗影匿踪[/blue]<br>消耗法力：[orange]50[/orange]点<br>冷却时间：[orange] [CD1=6302][/orange]秒[/size],201,0,0,0,0,0,0,0,0,4406,0,0,0,0,4,100,100,0,0,6302,-50,0,0,0,0,0,0,120,0,1,1,4,128,2000,INSTANT_SINGLE,1,0,1,10,0,500,0,100,2000,0,0,1000,DeadEffect_Smash,3,1,1,1,2097988,4096,8,6,10,0
810,VOCATION_FALASI,3_2_E技能延时分身,SPELL_TYPE_CAST,$暗影双身,$[b][size=25][yellow]暗影双身[/yellow][/size][/b]<br>[size=20][blue]幻影利刃在原地制造一个幻影分身，分身向随机方向跑动，自身则会隐匿在迷雾里持续[orange]4[/orange]秒并加速，在此状态下普攻可触发暗影匿踪[/blue]<br>消耗法力：[orange]50[/orange]点<br>冷却时间：[orange] [CD1=6302][/orange]秒[/size],201,0,0,0,0,0,0,0,0,4406,0,0,0,0,4,100,100,0,0,6302,-50,0,0,0,0,0,0,120,0,1,1,4,128,2000,INSTANT_SINGLE,1,0,1,10,0,500,0,100,2000,0,0,1000,DeadEffect_Smash,3,1,1,1,2097924,4096,8,6,10,0
818,VOCATION_FALASI,3_3_暗影冲锋,SPELL_TYPE_CAST,$被动技能替换普攻,$[b][size=25][yellow]暗影匿踪[orange]（被动）[/orange][/yellow][/size][/b]<br>[size=20]幻影利刃在原地站立[orange]3[/orange]秒后，会进入隐身状态，保持静止会持续隐身，移动则隐身进入倒计时，释放技能会显形，隐身状态下释放普攻会使幻影利刃冲向目标，对目标造成[orange][LEVEL=505+35][/orange][red]（+[PA=50]）[/red]的物理伤害。草丛触发的暗影匿踪有5秒冷却时间，再次触发需在冷却时间结束后重新进入草丛[/size],199,0,0,0,0,e01,e02,0,0,4407,0,0,0,0,4,500,0,500,500,6395,0,0,0,0,0,0,0,120,0,2720632,2720632,1,1212442,0,FLY_SINGLE,1,0,1,1,0,50,0,100,1000,3000,0,1000,DeadEffect_Back,1,16578,16578,16578,3179460,0,8,7,10,0
888,VOCATION_FALASI,3_4_（冲锋）暗影冲锋后续伤害,SPELL_TYPE_CAST,$暗影冲锋,empty,200,0,4401;4411,4404,4404,0,e03,R_q,R_q,4410,0,0,0,0,4,100,100,100,100,0,0,0,0,35,505,50,0,120,0,2719864,2719864,1,1220634,0,INSTANT_SINGLE,1,0,1,1,0,100,0,100,500,1000,0,1000,DeadEffect_Smash,1,16578,16578,16770,2929540,4096,8,7,10,0
814,VOCATION_FALASI,4_1_一级大,SPELL_TYPE_INSTANT,$极意之刃,$[b][size=25][yellow]极意之刃[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]幻影利刃对目标进行冲锋消灭，造成物理伤害[/blue]<br>物理伤害：[orange]250[/orange] [red]（+[PA=180]）[/red]点<br>消耗法力：[orange]150[/orange]点<br>冷却时间：[orange] [CD1=6304][/orange]秒[/size],202,0,4409,4417;4421,4417;4421,0,d02,R_q,0,4409,0,0,0,0,4,550,550,550,550,6304,-150,0,0,0,0,0,0,120,0,2719864,2719864,1,8217,0,INSTANT_LINE,1,0,1,20,0,150,0,100,1300,6000,0,1000,DeadEffect_Back,2,8411010,22402,21890,3703428,12288,8,0,10,706
815,VOCATION_FALASI,4_2_二级大,SPELL_TYPE_INSTANT,$极意之刃,$[b][size=25][yellow]极意之刃[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]幻影利刃对目标进行冲锋消灭，造成物理伤害[/blue]<br>物理伤害：[orange]465[/orange] [red]（+[PA=180]）[/red]点<br>消耗法力：[orange]150[/orange]点<br>冷却时间：[orange] [CD1=6304][/orange]秒[/size],202,0,4409,4417;4421,4417;4421,0,d02,R_q,0,4409,0,0,0,0,4,550,550,550,550,6304,-150,0,0,0,0,0,0,120,0,2719864,2719864,1,8217,0,INSTANT_LINE,1,0,1,20,0,150,0,100,1300,6000,0,1000,DeadEffect_Back,2,8411010,22402,21890,3703428,12288,8,0,10,706
1402,VOCATION_FALASI,6_1_翻滚1,SPELL_TYPE_CAST,$前闪,1,26,0,222,0,0,0,fg01,0,0,0,2822,0,0,0,4,600,600,600,600,1025,0,-40,0,0,0,0,0,1,0,0,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,600,600,0,1000,DeadEffect_Normal,1,144,144,144,524288,4096,8,256,30,0
1403,VOCATION_FALASI,6_2_翻滚2,SPELL_TYPE_CAST,$后闪,1,26,0,222,0,0,0,fg02,0,0,0,2822,0,0,0,4,600,600,600,600,1025,0,-40,0,0,0,0,0,1,0,0,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,-600,600,0,1000,DeadEffect_Normal,1,144,144,144,524288,4096,8,256,30,0
1404,VOCATION_FALASI,6_3_翻滚3,SPELL_TYPE_CAST,$左闪,1,26,0,222,0,0,0,fg03,0,0,0,2822,0,0,0,4,600,600,600,600,1025,0,-40,0,0,0,0,0,1,0,0,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,-600,600,0,1000,DeadEffect_Normal,1,176,176,176,524288,4096,8,256,30,0
1405,VOCATION_FALASI,6_4_翻滚4,SPELL_TYPE_CAST,$右闪,1,26,0,222,0,0,0,fg04,0,0,0,2822,0,0,0,4,600,600,600,600,1025,0,-40,0,0,0,0,0,1,0,0,0,4,4096,0,FLY_LINE,0,0,0,0,0,0,0,100,600,600,0,1000,DeadEffect_Normal,1,176,176,176,524288,4096,8,256,30,0
811,VOCATION_FALASI,987_技能描述,SPELL_TYPE_CAST,$暗影双身,$[b][size=25][yellow]暗影双身[/yellow][/size][/b]<br>[size=20][blue]幻影利刃在原地制造一个幻影分身，分身向随机方向跑动，自身则会隐匿在迷雾里持续[orange]4[/orange]秒并加速，在此状态下普攻可触发暗影匿踪[/blue]<br>消耗法力：[orange]50[/orange]点<br>冷却时间：[orange] [CD1=6302][/orange]秒[/size],201,0,0,0,0,0,0,0,0,4406,0,0,0,0,4,100,100,0,0,6302,-50,0,0,0,0,0,0,120,0,1,1,4,128,2000,INSTANT_SINGLE,1,0,1,10,0,500,0,100,2000,0,0,1000,DeadEffect_Smash,3,1,1,1,2097924,4096,8,6,10,0
991,VOCATION_FALASI,988_技能描述,SPELL_TYPE_CAST,$极意之刃,$[b][size=25][yellow]极意之刃[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]幻影利刃对目标进行冲锋消灭，造成物理伤害[/blue]<br>物理伤害：[orange]250[/orange] [red]（+[PA=180]）[/red]点<br>消耗法力：[orange]150[/orange]点<br>冷却时间：[orange] [CD1=6304][/orange]秒[/size],202,0,4409;4416,4417;4421,4417;4421,d01,d02,R_q,0,4409,0,0,0,0,101,550,550,550,550,6304,-140,0,0,0,0,0,0,120,0,8,8,1,8217,0,FLY_SINGLE,1,0,1,1,0,150,0,100,1300,6000,0,1000,DeadEffect_Back,1,8389314,706,194,3703428,4096,8,0,10,1024
813,VOCATION_FALASI,989_技能描述,SPELL_TYPE_CAST,$暗影双身,$[b][size=25][yellow]暗影双身[/yellow][/size][/b]<br>[size=20][blue]幻影利刃在原地制造一个幻影分身，分身向随机方向跑动，自身则会隐匿在迷雾里持续[orange]4[/orange]秒并加速，在此状态下普攻可触发暗影匿踪[/blue]<br>消耗法力：[orange]50[/orange]点<br>冷却时间：[orange] [CD1=6302][/orange]秒[/size],201,0,0,0,0,0,0,0,0,4406,0,0,0,0,4,100,100,0,0,6302,-50,0,0,0,0,0,0,120,0,1,1,4,128,2000,INSTANT_SINGLE,1,0,1,10,0,500,0,100,2000,0,0,1000,DeadEffect_Smash,3,1,1,1,2097924,4096,8,6,10,0
817,VOCATION_FALASI,991_技能描述,SPELL_TYPE_CAST,$极意之刃（目标退出距离）,$[b][size=25][yellow]极意之刃[orange]（[SKILLSLOT=2]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]幻影利刃对目标进行冲锋消灭，造成物理伤害[/blue]<br>物理伤害：[orange]250[/orange] [red]（+[PA=180]）[/red]点<br>消耗法力：[orange]150[/orange]点<br>冷却时间：[orange] [CD1=6304][/orange]秒[/size],202,0,0,0,0,0,0,R_q,R_q,4409,0,0,0,0,4,550,550,550,0,0,0,0,0,0,0,0,0,120,0,2719864,2719864,1,98330,0,FLY_LINE,1,0,1,20,0,150,0,100,1300,1000,0,1000,DeadEffect_Back,3,8405890,17282,16770,2130692,0,8,7,10,706
819,VOCATION_FALASI,993_技能描述,SPELL_TYPE_CAST,$碎心利爪,$[b][size=25][yellow]碎心利爪[orange]（[SKILLSLOT=0]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]幻影利刃释放一道幻影分身，对前方直线范围内的目标造成两次物理伤害[/blue]<br>总物理伤害：[orange][LEVEL=1212+90][/orange][red]（+[PA=120]）[/red]点<br>消耗法力：[orange]60[/orange]点<br>冷却时间：[orange] [CD1=6300][/orange]秒[/size],200,0,4407,4410;4413,4410;4413,b01,0,0,0,4404,0,3406,3406,300,4,300,300,0,0,0,0,0,0,20,300,60,2,120,0,2719864,2719864,1,98330,700,INSTANT_SECTOR,1,0,1,15,0,6000,0,100,700,4000,0,1000,DeadEffect_Normal,3,8405890,17282,16770,2130820,4096,8,2,10,660
989,VOCATION_FALASI,995_技能描述,SPELL_TYPE_CAST,$暗影双身,$[b][size=25][yellow]暗影双身[/yellow][/size][/b]<br>[size=20][blue]幻影利刃在原地制造一个幻影分身，分身向随机方向跑动，自身则会隐匿在迷雾里持续[orange]4[/orange]秒并加速，在此状态下普攻可触发暗影匿踪[/blue]<br>消耗法力：[orange]50[/orange]点<br>冷却时间：[orange] [CD1=6302][/orange]秒[/size],201,0,0,0,0,0,0,0,0,4406,0,0,0,0,4,100,100,0,0,6302,-60,0,0,0,0,0,0,120,0,1,1,4,0,2000,INSTANT_SINGLE,1,0,1,1,0,500,0,100,2000,0,0,1000,DeadEffect_Smash,1,1,1,1,2110215,0,8,6,10,0
990,VOCATION_FALASI,996_技能描述,SPELL_TYPE_CAST,$碎心利爪,$[b][size=25][yellow]碎心利爪[orange]（[SKILLSLOT=0]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]幻影利刃释放一道幻影分身，对前方直线范围内的目标造成两次物理伤害[/blue]<br>总物理伤害：[orange][LEVEL=1212+90][/orange][red]（+[PA=120]）[/red]点<br>消耗法力：[orange]60[/orange]点<br>冷却时间：[orange] [CD1=6300][/orange]秒[/size],200,0,4407;4420,4410;4413,4410;4413,b01,0,0,0,4404,0,3406,3406,0,4,560,560,560,560,6300,-65,0,0,20,300,60,0,120,0,2719864,2719864,1,98330,0,INSTANT_SINGLE,2,100,2,1,0,100,0,100,1000,6000,0,1000,DeadEffect_Smash,3,8405890,17282,16770,2098052,4096,8,2,10,1024
812,VOCATION_FALASI,998_技能描述,SPELL_TYPE_CAST,$暗影双身,$[b][size=25][yellow]暗影双身[/yellow][/size][/b]<br>[size=20][blue]幻影利刃在原地制造一个幻影分身，分身向随机方向跑动，自身则会隐匿在迷雾里持续[orange]4[/orange]秒并加速，在此状态下普攻可触发暗影匿踪[/blue]<br>消耗法力：[orange]50[/orange]点<br>冷却时间：[orange] [CD1=6302][/orange]秒[/size],201,0,0,0,0,0,0,0,0,4406,0,0,0,0,4,100,100,0,0,6302,-50,0,0,0,0,0,0,120,0,1,1,4,128,2000,INSTANT_SINGLE,1,0,1,10,0,500,0,100,2000,0,0,1000,DeadEffect_Smash,3,1,1,1,2097924,4096,8,6,10,0
1068,VOCATION_FALASI,1002_技能描述,SPELL_TYPE_CAST,$回城,1,37,225;228,0,0,0,hc01,hc03,0,0,1997;1998;22409,22410,0,0,6000,103,6000,300,500,0,1001,0,0,0,0,0,0,0,1,0,1,1,4,0,0,INSTANT_SINGLE,1,0,1,10,0,200,0,100,200,0,0,1000,DeadEffect_Normal,1,1,1,1,7,0,8,0,0,0
805,VOCATION_FALASI,1007_技能描述,SPELL_TYPE_CAST,$碎心利爪,$[b][size=25][yellow]碎心利爪[orange]（[SKILLSLOT=0]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]幻影利刃释放一道幻影分身，对前方直线范围内的目标造成两次物理伤害[/blue]<br>总物理伤害：[orange][LEVEL=1212+90][/orange][red]（+[PA=120]）[/red]点<br>消耗法力：[orange]60[/orange]点<br>冷却时间：[orange] [CD1=6300][/orange]秒[/size],200,0,4407;4420,4410;4413,4410;4413,b01,0,0,0,4404,0,3406,3406,0,4,560,560,560,560,6300,-60,0,0,20,300,60,0,120,0,2719864,2719864,1,98330,0,INSTANT_LINE,2,140,2,15,0,200,0,100,1000,4000,0,1000,DeadEffect_Smash,2,8405890,17282,16770,2098052,4096,8,2,10,660
806,VOCATION_FALASI,1008_技能描述,SPELL_TYPE_CAST,$碎心利爪,$[b][size=25][yellow]碎心利爪[orange]（[SKILLSLOT=0]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]幻影利刃释放一道幻影分身，对前方直线范围内的目标造成两次物理伤害[/blue]<br>总物理伤害：[orange][LEVEL=1212+90][/orange][red]（+[PA=120]）[/red]点<br>消耗法力：[orange]60[/orange]点<br>冷却时间：[orange] [CD1=6300][/orange]秒[/size],200,0,4407;4420,4410;4413,4410;4413,b01,0,0,0,4404,0,3406,3406,0,4,560,560,560,560,6300,-60,0,0,20,300,60,0,120,0,2719864,2719864,1,98330,0,INSTANT_LINE,2,140,2,15,0,200,0,100,1000,4000,0,1000,DeadEffect_Smash,2,8405890,17282,16770,2098052,4096,8,2,10,660
807,VOCATION_FALASI,1009_技能描述,SPELL_TYPE_CAST,$碎心利爪,$[b][size=25][yellow]碎心利爪[orange]（[SKILLSLOT=0]键）[/orange][/yellow][/size][/b]<br>[size=20][blue]幻影利刃释放一道幻影分身，对前方直线范围内的目标造成两次物理伤害[/blue]<br>总物理伤害：[orange][LEVEL=1212+90][/orange][red]（+[PA=120]）[/red]点<br>消耗法力：[orange]60[/orange]点<br>冷却时间：[orange] [CD1=6300][/orange]秒[/size],200,0,4407;4420,4410;4413,4410;4413,b01,0,0,0,4404,0,3406,3406,0,4,560,560,560,560,6300,-60,0,0,20,300,60,0,120,0,2719864,2719864,1,98330,0,INSTANT_LINE,2,140,2,15,0,200,0,100,1000,4000,0,1000,DeadEffect_Smash,2,8405890,17282,16770,2098052,4096,8,2,10,660
